latitude,longitude,latitude
43.62,-84.74,43.62
42.62,-89.59,42.62
44.87,-94.38,44.87
43.96,-86.41,43.96
44.78,-95.03,44.78
45.7,-90.4,45.7
45.56,-93.59,45.56
48.15,-94.52,48.15
46.97,-123.93,46.97
46.43,-105.87,46.43
45.87,-84.63,45.87
44.45,-83.4,44.45
43.17,-88.72,43.17
46.41,-92.06,46.41
42.89,-90.21,42.89
41.92,-84.58,41.92
42.25,-84.96,42.25
43.43,-88.69,43.43
53.02,-78.83,53.02
27.73,-98.03,27.73
41.98,-95.38,41.98
44.33,-93.32,44.33
46.84,-96.66,46.84
45.57,-95.97,45.57
42.47,-98.68,42.47
44.9,-93.0,44.9
34.8,-96.67,34.8
43.68,-93.37,43.68
43.96,-90.74,43.96
43.68,-92.18,43.68
43.43,-83.86,43.43
46.36,-87.4,46.36
47.05,-91.75,47.05
39.91,-83.13,39.91
42.22,-92.03,42.22
30.33,-89.82,30.33
48.52,-123.02,48.52
33.47,-80.85,33.47
45.57,-93.27,45.57
47.78,-93.65,47.78
46.39,-94.8,46.39
45.12,-95.08,45.12
48.85,-95.7,48.85
43.65,-94.98,43.65
45.95,-94.35,45.95
47.82,-91.83,47.82
45.94,-89.26,45.94
39.82,-82.93,39.82
45.22,-90.31,45.22
45.2,-89.71,45.2
45.31,-96.41,45.31
44.62,-88.71,44.62
32.33,-104.27,32.33
64.55,-149.08,64.55
47.95,-124.55,47.95
43.73,-103.62,43.73
27.73,-98.03,27.73
46.97,-123.93,46.97
38.55,-89.85,38.55
35.13,-78.93,35.13
36.67,-87.5,36.67
32.43,-99.85,32.43
37.62,-97.27,37.62
29.53,-98.28,29.53
66.88,-162.6,66.88
46.43,-105.87,46.43
59.25,-135.52,59.25
26.55,-78.7,26.55
25.65,-80.43,25.65
43.33,-84.68,43.33
45.93,-89.73,45.93
43.78,-82.99,43.78
43.42,-88.13,43.42
46.42,-92.8,46.42
35.22,-97.45,35.22
45.65,-84.52,45.65
41.94,-83.43,41.94
44.28,-85.42,44.28
44.75,-94.08,44.75
41.94,-85.05,41.94
46.73,-94.38,46.73
45.43,-91.76,45.43
44.99,-85.18,44.99
29.98,-90.25,29.98
31.42,-87.03,31.42
43.23,-123.35,43.23
70.62,-159.85,70.62
29.3,-94.8,29.3
31.37,-100.5,31.37
66.88,-162.6,66.88
49.03,-122.37,49.03
35.46,-77.96,35.46
43.99,-94.55,43.99
45.23,-93.98,45.23
44.12,-93.25,44.12
43.02,-91.12,43.02
38.98,-79.13,38.98
35.53,-97.65,35.53
26.23,-97.65,26.23
47.95,-97.18,47.95
45.45,-98.43,45.45
44.97,-95.72,44.97
48.76,-96.93,48.76
45.23,-96.0,45.23
44.08,-91.7,44.08
43.98,-96.32,43.98
26.23,-97.65,26.23
35.53,-97.65,35.53
32.63,-115.22,32.63
44.07,-93.55,44.07
45.3,-85.27,45.3
36.69,-77.48,36.69
35.78,-80.3,35.78
30.52,-90.42,30.52
35.82,-81.62,35.82
36.46,-80.55,36.46
35.67,-95.95,35.67
35.63,-77.4,35.63
33.93,-78.07,33.93
29.91,-96.95,29.91
31.25,-81.47,31.25
34.6,-78.58,34.6
38.27,-77.45,38.27
35.65,-79.9,35.65
36.36,-78.53,36.36
39.15,-78.15,39.15
38.25,-78.05,38.25
35.36,-96.94,35.36
35.42,-80.15,35.42
35.15,-106.78,35.15
38.53,-77.87,38.53
33.78,-82.82,33.78
35.48,-80.84,35.48
34.86,-86.56,34.86
34.98,-89.79,34.98
35.2,-83.87,35.2
35.65,-80.52,35.65
42.57,-84.41,42.57
45.7,-92.95,45.7
67.74,-164.53,67.74
38.07,-97.87,38.07
32.9,-97.03,32.9
33.82,-118.15,33.82
45.45,-98.43,45.45
47.95,-97.18,47.95
40.8,-74.42,40.8
36.7,-78.05,36.7
42.69,-88.3,42.69
36.43,-81.42,36.43
45.89,-93.26,45.89
39.08,-77.55,39.08
33.01,-85.07,33.01
36.63,-80.02,36.63
38.27,-78.9,38.27
36.22,-81.1,36.22
45.5,-95.7,45.5
37.35,-78.43,37.35
37.95,-79.83,37.95
31.76,-93.1,31.76
37.65,-75.77,37.65
35.57,-77.05,35.57
45.15,-92.54,45.15
45.69,-85.57,45.69
36.2,-81.65,36.2
28.01,-82.35,28.01
30.97,-84.64,30.97
36.7,-76.9,36.7
41.82,-85.43,41.82
37.87,-80.4,37.87
35.92,-75.7,35.92
32.96,-84.26,32.96
42.92,-82.53,42.92
38.15,-89.7,38.15
35.77,-80.96,35.77
35.54,-78.39,35.54
36.3,-99.77,36.3
64.55,-149.08,64.55
33.65,-101.82,33.65
53.32,-60.42,53.32
45.01,-89.13,45.01
42.63,-83.98,42.63
44.55,-89.53,44.55
34.28,-78.71,34.28
41.74,-83.66,41.74
39.42,-77.37,39.42
35.58,-79.1,35.58
45.7,-96.5,45.7
49.32,-94.88,49.32
45.1,-94.5,45.1
35.23,-101.7,35.23
32.35,-95.4,32.35
28.45,-99.22,28.45
64.73,-156.93,64.73
58.65,-162.07,58.65
33.87,-117.98,33.87
29.33,-89.4,29.33
20.52,-103.32,20.52
30.22,-96.37,30.22
37.22,-80.42,37.22
36.9,-81.35,36.9
32.47,-100.47,32.47
32.19,-82.37,32.19
39.07,-88.53,39.07
43.53,-89.76,43.53
34.47,-97.96,34.47
39.77,-90.24,39.77
30.89,-94.03,30.89
36.98,-82.53,36.98
45.82,-92.37,45.82
36.28,-78.98,36.28
36.77,-80.82,36.77
25.9,-97.43,25.9
45.55,-100.41,45.55
43.73,-103.62,43.73
35.23,-101.7,35.23
30.24,-98.91,30.24
29.91,-96.95,29.91
40.16,-89.33,40.16
43.67,-92.93,43.67
41.43,-88.42,41.43
41.02,-89.39,41.02
29.98,-99.08,29.98
35.38,-78.73,35.38
46.45,-95.21,46.45
46.55,-93.68,46.55
38.52,-89.08,38.52
38.66,-88.45,38.66
33.65,-97.2,33.65
37.81,-88.55,37.81
41.54,-87.53,41.54
48.02,-92.87,48.02
31.25,-82.4,31.25
59.25,-135.52,59.25
46.15,-123.88,46.15
32.73,-117.17,32.73
66.88,-162.6,66.88
37.0,-101.9,37.0
32.35,-95.4,32.35
28.45,-99.22,28.45
62.42,-77.95,62.42
32.63,-115.22,32.63
40.21,-87.6,40.21
38.38,-88.41,38.38
40.93,-90.43,40.93
41.07,-87.85,41.07
41.52,-88.18,41.52
40.52,-90.65,40.52
38.72,-88.18,38.72
39.64,-90.78,39.64
39.7,-87.67,39.7
28.95,-81.85,28.95
41.93,-88.71,41.93
37.75,-89.02,37.75
40.92,-88.63,40.92
37.18,-77.52,37.18
41.89,-89.08,41.89
38.15,-89.7,38.15
38.65,-88.97,38.65
39.53,-89.33,39.53
40.29,-88.14,40.29
41.35,-89.15,41.35
41.7,-94.92,41.7
42.25,-89.58,42.25
41.61,-88.09,41.61
46.43,-109.83,46.43
58.75,-94.07,58.75
62.9,-155.98,62.9
48.52,-123.02,48.52
70.62,-159.85,70.62
30.75,-95.58,30.75
41.4,-95.05,41.4
42.75,-93.77,42.75
42.05,-94.78,42.05
43.28,-91.73,43.28
41.05,-91.98,41.05
42.68,-91.97,42.68
42.6,-95.23,42.6
41.28,-91.67,41.28
41.27,-95.77,41.27
41.02,-94.37,41.02
41.98,-95.38,41.98
40.67,-91.33,40.67
41.58,-95.34,41.58
42.78,-96.2,42.78
42.23,-91.17,42.23
42.98,-96.07,42.98
40.75,-95.42,40.75
68.08,-162.83,68.08
34.8,-96.67,34.8
42.58,-100.0,42.58
42.05,-93.85,42.05
43.07,-92.62,43.07
37.45,-106.8,37.45
42.43,-93.87,42.43
41.7,-93.55,41.7
41.02,-95.27,41.02
41.68,-93.02,41.68
34.4,-96.15,34.4
32.91,-104.5,32.91
40.3,-96.75,40.3
39.47,-106.15,39.47
35.1,-97.97,35.1
36.29,-95.48,36.29
40.72,-95.03,40.72
41.37,-91.15,41.37
41.3,-93.12,41.3
42.22,-92.03,42.22
46.8,-102.8,46.8
30.91,-102.91,30.91
47.38,-92.83,47.38
38.87,-98.82,38.87
64.78,-141.14,64.78
47.95,-124.55,47.95
37.32,-79.97,37.32
47.45,-122.3,47.45
45.55,-94.07,45.55
41.03,-93.37,41.03
41.12,-101.76,41.12
40.06,-105.59,40.06
36.61,-94.74,36.61
35.86,-98.42,35.86
40.9,-97.62,40.9
35.22,-97.45,35.22
35.36,-96.94,35.36
33.47,-105.53,33.47
32.63,-108.15,32.63
36.44,-99.52,36.44
31.37,-100.5,31.37
32.33,-104.27,32.33
30.5,-99.77,30.5
33.65,-101.82,33.65
33.93,-118.4,33.93
40.9,-97.98,40.9
36.77,-98.67,36.77
35.72,-96.82,35.72
34.47,-97.96,34.47
40.47,-91.43,40.47
40.8,-99.76,40.8
39.22,-104.63,39.22
35.02,-94.62,35.02
37.5,-105.17,37.5
32.83,-105.98,32.83
33.94,-96.39,33.94
41.45,-96.52,41.45
40.46,-99.33,40.46
32.28,-106.92,32.28
35.67,-95.95,35.67
42.47,-98.68,42.47
37.95,-107.9,37.95
34.15,-97.12,34.15
44.58,-124.05,44.58
34.71,-97.22,34.71
35.93,-95.0,35.93
44.77,-106.97,44.77
48.65,-123.43,48.65
49.03,-122.37,49.03
51.7,-76.12,51.7
44.38,-106.72,44.38
46.49,-84.37,46.49
34.43,-103.08,34.43
36.45,-105.67,36.45
45.57,-93.27,45.57
46.25,-84.47,46.25
37.82,-87.68,37.82
45.75,-87.03,45.75
38.25,-86.95,38.25
46.53,-90.13,46.53
44.27,-86.25,44.27
45.13,-87.63,45.13
44.13,-87.68,44.13
38.32,-88.87,38.32
41.75,-89.67,41.75
44.85,-87.42,44.85
44.5,-123.28,44.5
48.17,-122.17,48.17
42.17,-120.4,42.17
44.12,-123.22,44.12
43.42,-124.25,43.42
35.23,-79.4,35.23
44.77,-106.97,44.77
33.58,-85.85,33.58
32.52,-92.03,32.52
46.62,-69.53,46.62
42.55,-94.18,42.55
41.83,-90.33,41.83
41.45,-97.33,41.45
37.77,-90.43,37.77
40.73,-99.0,40.73
38.05,-97.28,38.05
38.35,-98.87,38.35
38.85,-99.27,38.85
37.05,-100.97,37.05
38.1,-92.55,38.1
36.13,-90.92,36.13
32.62,-85.43,32.62
47.5,-94.93,47.5
40.18,-74.13,40.18
35.73,-91.65,35.73
44.28,-85.42,44.28
47.84,-90.36,47.84
47.85,-96.62,47.85
45.3,-85.27,45.3
41.74,-83.66,41.74
36.0,-89.4,36.0
36.3,-92.47,36.3
42.57,-84.81,42.57
33.97,-86.08,33.97
44.68,-84.73,44.68
33.45,-88.58,33.45
31.62,-91.3,31.62
43.43,-83.86,43.43
43.96,-86.41,43.96
44.22,-93.92,44.22
44.45,-95.82,44.45
30.37,-104.02,30.37
41.7,-74.8,41.7
34.83,-77.62,34.83
29.17,-82.22,29.17
43.65,-95.58,43.65
31.47,-89.33,31.47
36.37,-94.1,36.37
29.97,-81.33,29.97
34.6,-91.57,34.6
36.2,-94.48,36.2
48.07,-96.18,48.07
34.3,-79.87,34.3
39.02,-74.92,39.02
42.92,-97.38,42.92
40.13,-80.28,40.13
45.93,-89.73,45.93
43.67,-92.93,43.67
45.32,-95.65,45.32
44.45,-68.37,44.45
41.17,-71.58,41.17
44.3,-96.82,44.3
40.78,-79.95,40.78
32.95,-111.77,32.95
44.52,-109.02,44.52
47.77,-116.82,47.77
46.7,-92.5,46.7
46.73,-92.03,46.73
42.9,-72.27,42.9
39.65,-106.92,39.65
40.73,-114.03,40.73
43.63,-116.63,43.63
41.38,-79.87,41.38
40.45,-105.02,40.45
43.65,-94.42,43.65
47.13,-104.8,47.13
30.68,-97.68,30.68
38.53,-106.93,38.53
40.43,-104.63,40.43
40.48,-107.22,40.48
29.9,-97.87,29.9
31.08,-97.68,31.08
43.6,-110.73,43.6
46.12,-122.9,46.12
43.57,-71.42,43.57
44.05,-70.28,44.05
45.28,-118.0,45.28
34.67,-120.47,34.67
43.62,-84.74,43.62
31.58,-94.72,31.58
48.02,-92.87,48.02
41.48,-73.13,41.48
42.92,-82.53,42.92
46.68,-68.05,46.68
33.63,-95.45,33.63
36.03,-119.07,36.03
42.07,-70.22,42.07
40.22,-111.72,40.22
31.49,-97.3,31.49
47.5,-122.75,47.5
44.07,-69.1,44.07
43.53,-72.95,43.53
47.7,-104.2,47.7
43.4,-70.72,43.4
41.92,-71.5,41.92
37.08,-113.6,37.08
45.12,-113.88,45.12
31.15,-97.4,31.15
43.43,-88.69,43.43
45.31,-96.41,45.31
44.53,-69.68,44.53
61.13,-146.25,61.13
56.48,-132.37,56.48
60.7,-160.03,60.7
58.7,-156.98,58.7
58.68,-155.32,58.68
65.99,-161.12,65.99
61.42,-148.48,61.42
59.05,-158.52,59.05
53.9,-166.55,53.9
62.77,-164.5,62.77
56.97,-133.95,56.97
67.1,-157.85,67.1
64.55,-163.05,64.55
63.77,-171.73,63.77
58.42,-135.73,58.42
61.53,-166.15,61.53
65.7,-155.62,65.7
55.2,-131.17,55.2
58.42,-156.63,58.42
63.73,-148.92,63.73
56.32,-158.36,56.32
56.94,-154.18,56.94
68.13,-151.73,68.13
59.43,-146.33,59.43
63.9,-152.27,63.9
55.08,-131.35,55.08
60.37,-166.27,60.37
61.58,-159.53,61.58
62.65,-159.82,62.65
58.12,-135.45,58.12
56.82,-132.97,56.82
56.95,-158.62,56.95
68.35,-166.8,68.35
68.12,-145.57,68.12
63.68,-170.5,63.68
55.32,-160.52,55.32
66.27,-166.05,66.27
66.62,-160.0,66.62
61.72,-156.85,61.72
62.07,-163.3,62.07
60.48,-151.03,60.48
59.05,-160.4,59.05
63.88,-160.8,63.88
43.68,-93.37,43.68
43.96,-90.74,43.96
47.83,-92.68,47.83
47.82,-91.83,47.82
43.42,-88.13,43.42
45.7,-96.5,45.7
43.02,-91.12,43.02
44.12,-123.22,44.12
48.12,-98.92,48.12
47.22,-93.52,47.22
46.16,-91.45,46.16
29.3,-94.8,29.3
29.65,-95.28,29.65
43.23,-123.35,43.23
32.85,-96.85,32.85
33.82,-118.15,33.82
45.87,-84.63,45.87
41.82,-85.43,41.82
46.31,-85.46,46.31
44.87,-94.38,44.87
41.92,-84.58,41.92
45.22,-90.31,45.22
43.92,-95.09,43.92
44.58,-92.48,44.58
46.36,-87.4,46.36
33.98,-83.67,33.98
44.33,-93.32,44.33
47.05,-91.75,47.05
44.63,-93.21,44.63
32.68,-96.87,32.68
45.2,-89.71,45.2
43.53,-89.76,43.53
43.17,-88.72,43.17
46.41,-92.06,46.41
44.55,-89.53,44.55
48.76,-96.93,48.76
46.84,-96.66,46.84
41.94,-85.05,41.94
44.78,-95.03,44.78
46.45,-95.21,46.45
49.32,-94.88,49.32
43.99,-94.55,43.99
45.43,-84.91,45.43
43.65,-94.98,43.65
45.57,-95.97,45.57
45.43,-91.76,45.43
64.55,-149.08,64.55
30.05,-90.03,30.05
48.73,-94.62,48.73
31.78,-103.2,31.78
46.9,-95.07,46.9
34.05,-118.07,34.05
30.68,-88.25,30.68
44.07,-93.55,44.07
46.55,-93.68,46.55
43.78,-82.99,43.78
47.2,-91.4,47.2
43.68,-92.18,43.68
45.5,-95.7,45.5
43.98,-96.32,43.98
42.57,-84.41,42.57
44.32,-94.5,44.32
44.99,-85.18,44.99
42.69,-88.3,42.69
46.83,-95.88,46.83
47.4,-92.5,47.4
44.75,-94.08,44.75
45.1,-94.5,45.1
45.7,-90.4,45.7
45.82,-92.37,45.82
38.98,-79.13,38.98
45.23,-96.0,45.23
47.78,-93.65,47.78
46.39,-94.8,46.39
46.73,-94.38,46.73
45.12,-95.08,45.12
48.85,-95.7,48.85
44.08,-91.7,44.08
44.9,-93.0,44.9
44.12,-93.25,44.12
48.27,-92.48,48.27
46.28,-96.15,46.28
45.65,-95.32,45.65
45.01,-89.13,45.01
48.93,-95.35,48.93
45.94,-89.26,45.94
43.33,-84.68,43.33
41.94,-83.43,41.94
42.89,-90.21,42.89
42.25,-84.96,42.25
29.62,-95.65,29.62
38.88,-79.85,38.88
33.82,-118.15,33.82
30.32,-97.75,30.32
31.83,-104.8,31.83
64.55,-149.08,64.55
45.15,-92.54,45.15
42.62,-89.59,42.62
34.6,-78.58,34.6
36.43,-81.42,36.43
45.69,-85.57,45.69
39.91,-83.13,39.91
45.7,-92.95,45.7
32.52,-84.93,32.52
38.27,-77.45,38.27
30.52,-90.42,30.52
46.42,-92.8,46.42
45.56,-93.59,45.56
37.13,-80.68,37.13
31.25,-82.4,31.25
44.62,-88.71,44.62
45.95,-94.35,45.95
34.38,-103.32,34.38
30.97,-84.64,30.97
37.95,-79.83,37.95
37.87,-80.4,37.87
35.82,-81.62,35.82
36.46,-80.55,36.46
44.45,-83.4,44.45
42.63,-83.98,42.63
35.63,-77.4,35.63
36.68,-82.03,36.68
37.22,-80.42,37.22
39.42,-77.37,39.42
35.65,-79.9,35.65
37.65,-75.77,37.65
35.92,-75.7,35.92
38.25,-78.05,38.25
42.1,-83.15,42.1
35.58,-79.1,35.58
35.54,-78.39,35.54
47.95,-124.55,47.95
36.7,-78.05,36.7
36.9,-81.35,36.9
37.35,-78.43,37.35
36.77,-80.82,36.77
39.08,-77.55,39.08
36.63,-80.02,36.63
43.22,-90.18,43.22
45.82,-88.12,45.82
32.52,-84.93,32.52
45.82,-88.12,45.82
38.53,-77.87,38.53
33.78,-82.82,33.78
34.98,-89.79,34.98
35.2,-83.87,35.2
33.93,-78.07,33.93
32.48,-81.74,32.48
32.19,-82.37,32.19
48.15,-94.52,48.15
36.69,-77.48,36.69
35.48,-80.84,35.48
33.01,-85.07,33.01
35.57,-77.05,35.57
35.77,-80.96,35.77
36.28,-78.98,36.28
31.25,-81.47,31.25
36.7,-76.9,36.7
35.38,-78.73,35.38
35.65,-80.52,35.65
45.65,-84.52,45.65
28.01,-82.35,28.01
38.27,-78.9,38.27
39.15,-78.15,39.15
44.97,-95.72,44.97
48.73,-94.62,48.73
64.73,-156.93,64.73
58.65,-162.07,58.65
30.03,-91.88,30.03
42.78,-105.38,42.78
59.25,-135.52,59.25
43.22,-90.18,43.22
31.28,-102.5,31.28
44.35,-105.53,44.35
27.73,-98.03,27.73
35.46,-77.96,35.46
34.86,-86.56,34.86
32.96,-84.26,32.96
36.2,-81.65,36.2
36.22,-81.1,36.22
35.42,-80.15,35.42
36.36,-78.53,36.36
31.76,-93.1,31.76
36.98,-82.53,36.98
45.23,-93.98,45.23
27.73,-98.03,27.73
48.73,-94.62,48.73
46.9,-95.07,46.9
29.37,-100.78,29.37
32.43,-99.85,32.43
32.7,-117.22,32.7
27.43,-99.57,27.43
23.72,-98.97,23.72
25.53,-103.45,25.53
26.88,-101.42,26.88
28.7,-100.52,28.7
31.63,-106.43,31.63
24.07,-110.38,24.07
26.02,-111.35,26.02
32.63,-115.22,32.63
29.07,-110.97,29.07
25.68,-109.08,25.68
24.13,-104.53,24.13
24.82,-107.4,24.82
